subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
19,39,1995,0,1,1,0.696072851,0.303927149
19,40,2148,1,5,1,0.38353309,0.61646691
19,41,1307,1,2,2,0.362662586,0.637337414
19,42,1535,0,5,1,0.700977199,0.299022801
19,43,2116,1,1,1,0.429111531,0.570888469
19,44,2264,0,5,3,0.59540636,0.40459364
19,45,1679,1,5,1,0.408510638,0.591489362
19,46,2243,0,4,2,0.547035221,0.452964779
19,47,1498,1,1,2,0.372496662,0.627503338
19,48,2214,0,1,1,0.573507275,0.426492725
19,49,1724,1,2,5,0.440433213,0.559566787
19,50,1512,1,4,1,0.717693837,0.282306163
19,51,1322,0,1,5,0.583963691,0.416036309
19,52,1100,0,1,1,0.59,0.41
19,53,2397,0,5,1,0.65764112,0.34235888
19,54,2282,1,0,0,0.447852761,0.552147239
19,55,1196,0,4,1,0.630434783,0.369565217
19,56,2025,1,1,1,0.540246914,0.459753086
19,57,1482,0,1,5,0.752361673,0.247638327
19,58,1772,1,1,1,0.319413093,0.680586907
19,59,1829,1,1,1,0.37397485,0.62602515
19,60,1728,1,1,1,0.333333333,0.666666667
19,61,1233,0,1,0,0.623682076,0.376317924
19,62,1449,1,2,1,0.473684211,0.526315789
19,63,1402,0,1,0,0.601716738,0.398283262
19,64,1352,0,1,4,0.712278107,0.287721893
19,65,1239,0,2,2,0.563357546,0.436642454
19,66,1716,0,1,5,0.774475524,0.225524476
19,67,1396,1,2,1,0.441260745,0.558739255
19,68,1462,1,5,4,0.409028728,0.590971272
19,69,1483,1,1,1,0.311512415,0.688487585
19,70,1558,1,1,2,0.329910141,0.670089859
19,71,1998,1,4,1,0.309309309,0.690690691
19,72,1556,1,0,5,0.398457584,0.601542416
19,73,1100,0,4,4,0.603636364,0.396363636
19,74,1670,1,0,2,0.473053892,0.526946108
19,75,2746,0,5,1,0.684268026,0.315731974
19,76,1332,0,1,2,0.617117117,0.382882883
19,77,1445,1,5,5,0.293425606,0.706574394
19,78,1617,1,1,4,0.393320965,0.606679035
19,79,1723,1,1,5,0.424840395,0.575159605
19,80,1738,1,0,1,0.114285714,0.885714286
19,81,1660,1,1,0,0.456626506,0.543373494
19,82,1915,1,4,1,0.464348851,0.535651149
19,83,1421,1,1,1,0.378606615,0.621393385
19,84,3423,1,5,1,0.25533158,0.74466842
19,85,1133,0,2,0,0.698146514,0.301853486
19,86,1415,1,3,5,0.459363958,0.540636042
19,87,2034,1,1,5,0.417353103,0.582646897
19,88,1261,0,1,5,0.66851705,0.33148295
19,89,1214,1,1,5,0.678294574,0.321705426
19,90,1220,0,1,1,0.654098361,0.345901639
19,91,1657,0,4,5,0.766445383,0.233554617
19,92,1444,1,4,5,0.415800416,0.584199584
19,93,1282,0,5,1,0.684087363,0.315912637
19,94,2040,1,0,2,0.467647059,0.532352941
19,95,1723,0,5,5,0.79280325,0.20719675
19,96,1385,0,2,1,0.644765343,0.355234657
19,97,1563,1,1,1,0.412028151,0.587971849
19,98,2138,1,1,1,0.475210477,0.524789523
19,99,1766,1,0,5,0.380078637,0.619921363
19,100,1768,1,1,4,0.499681326,0.500318674
19,101,1306,1,2,2,0.316998469,0.683001531
19,102,1390,1,1,4,0.384172662,0.615827338
19,103,1362,1,1,1,0.399412628,0.600587372
19,104,1327,0,0,0,0.682743029,0.317256971
19,105,1049,0,1,1,0.62821735,0.37178265
19,106,1424,1,5,5,0.314606742,0.685393258
19,107,1230,1,1,1,0.686178862,0.313821138
19,108,1473,1,1,5,0.469789545,0.530210455
19,109,1314,0,2,5,0.633181126,0.366818874
19,110,1172,0,3,1,0.66552901,0.33447099
19,111,1480,1,1,1,0.413513514,0.586486486
19,112,1292,1,4,4,0.326625387,0.673374613
19,113,1714,0,5,0,0.746791132,0.253208868
19,114,1573,0,1,5,0.748242812,0.251757188
19,115,3284,0,5,1,0.876065773,0.123934227
19,116,823,1,0,5,0,1
19,117,1164,0,1,1,0.607388316,0.392611684
19,118,1663,1,2,1,0.460613349,0.539386651
19,119,1361,0,5,1,0.584129317,0.415870683
20,0,2166,0,5,0,0.677744209,0.322255791
20,1,4390,1,3,3,0.432365962,0.567634038
20,2,2062,1,3,3,0.37746806,0.62253194
20,3,4324,1,0,3,0.433580247,0.566419753
20,4,4448,0,0,0,0.676457298,0.323542702
20,5,2694,1,0,5,0.340686275,0.659313725
20,6,1950,1,0,5,0.401896858,0.598103142
20,7,9842,1,3,4,0.4483216,0.5516784
20,8,4513,1,0,2,0.454782815,0.545217185
20,9,2136,1,0,3,0.404470463,0.595529537
20,10,2124,0,5,0,0.651068159,0.348931841
20,11,4294,0,0,0,0.779046673,0.220953327
20,12,4598,0,2,3,0.42844523,0.57155477
20,13,1695,0,5,3,0.601179941,0.398820059
20,14,2258,1,0,0,0.38446411,0.61553589
20,15,1984,0,4,3,0.650201613,0.349798387
20,16,2651,0,0,5,0.513289037,0.486710963
20,17,9449,1,0,5,0.598556115,0.401443885
20,18,7442,1,5,4,0.524650898,0.475349102
20,19,2865,0,4,0,0.717261905,0.282738095
20,20,5971,1,5,2,0.337599447,0.662400553
20,21,5689,0,3,0,0.444548345,0.555451655
20,22,2156,0,4,2,0.648719289,0.351280711
20,23,1835,0,4,0,0.586294416,0.413705584
20,24,2890,1,0,5,0.499614495,0.500385505
20,25,6698,1,0,0,0.501451751,0.498548249
20,26,2652,1,4,5,0.508203618,0.491796382
20,27,4481,1,0,4,0.448979592,0.551020408
20,28,4590,1,5,5,0.329218107,0.670781893
20,29,2529,0,5,0,0.630890052,0.369109948
20,30,4333,1,0,3,0.430528376,0.569471624
20,31,4723,0,5,4,0.450858034,0.549141966
20,32,4995,1,5,5,0.56011792,0.43988208
20,33,3351,1,0,2,0.549222798,0.450777202
20,34,4356,1,4,0,0.498437876,0.501562124
20,35,3812,0,5,3,0.495505618,0.504494382
20,36,2687,0,3,0,0.528455285,0.471544715
20,37,2814,1,3,5,0.432997676,0.567002324
20,38,11149,0,4,5,0.437797112,0.562202888
20,39,2857,0,3,0,0.465293669,0.534706331
20,40,2340,0,0,0,0.723931624,0.276068376
20,41,2996,0,4,3,0.550066756,0.449933244
20,42,3176,0,4,5,0.575947167,0.424052833
20,43,1750,0,5,5,0.532060027,0.467939973
20,44,3439,1,5,0,0.528125911,0.471874089
20,45,1569,0,3,3,0.68869936,0.31130064
20,46,3036,0,0,0,0.410408432,0.589591568
20,47,1645,0,4,0,0.609726444,0.390273556
20,48,6142,0,3,5,0.439727195,0.560272805
20,49,3802,0,5,5,0.520252499,0.479747501
20,50,1826,1,0,0,0.418781726,0.581218274
20,51,4301,1,3,5,0.532670807,0.467329193
20,52,2606,0,4,5,0.524652339,0.475347661
20,53,3080,0,4,5,0.655844156,0.344155844
20,54,5943,0,5,2,0.624768635,0.375231365
20,55,1647,0,3,0,0.616879174,0.383120826
20,56,1917,0,5,5,0.670318206,0.329681794
20,57,1930,1,4,5,0.437305699,0.562694301
20,58,3327,1,0,4,0.550646228,0.449353772
20,59,1706,0,2,5,0.637749121,0.362250879
20,60,6091,1,2,4,0.379904778,0.620095222
20,61,2498,1,0,5,0.560448359,0.439551641
20,62,1582,1,0,4,0.408343869,0.591656131
20,63,3169,1,2,2,0.456926475,0.543073525
20,64,5454,1,0,0,0.714704804,0.285295196
20,65,3277,1,0,0,0.481335953,0.518664047
20,66,1904,1,3,2,0.536781609,0.463218391
20,67,1386,0,5,0,0.631578947,0.368421053
20,68,3081,0,4,0,0.467380721,0.532619279
20,69,1658,1,0,2,0.442702051,0.557297949
20,70,1879,1,0,5,0.33422033,0.66577967
20,71,2136,0,5,3,0.558520599,0.441479401
20,72,6372,1,0,5,0.252354049,0.747645951
20,73,3062,0,2,0,0.46835443,0.53164557
20,74,1889,0,3,0,0.56921167,0.43078833
20,75,3898,0,0,3,0.701641868,0.298358132
20,76,1916,0,2,0,0.679041916,0.320958084
20,77,1569,0,5,0,0.677276092,0.322723908
20,78,2240,1,0,0,0.366869919,0.633130081
20,79,1611,1,0,5,0.422636103,0.577363897
20,80,2077,0,5,0,0.624753127,0.375246873
20,81,1471,0,2,0,0.593934288,0.406065712
20,82,2810,1,5,5,0.489130435,0.510869565
20,83,2418,1,5,4,0.281101614,0.718898386
20,84,2539,0,5,0,0.671551724,0.328448276
20,85,1950,0,3,0,0.572067039,0.427932961
20,86,2047,1,5,4,0.493813273,0.506186727
20,87,1390,1,0,4,0.467625899,0.532374101
20,88,6161,1,5,3,0.50669413,0.49330587
20,89,2722,1,3,0,0.2996316,0.7003684
20,90,3171,0,2,5,0.659793814,0.340206186
20,91,3857,1,2,4,0.451897617,0.548102383
20,92,3022,0,4,2,0.610169492,0.389830508
20,93,1856,1,3,5,0.35868893,0.64131107
20,94,2536,0,2,2,0.527602524,0.472397476
20,95,2274,0,5,0,0.553800592,0.446199408
20,96,2358,1,3,4,0.410091251,0.589908749
20,97,2207,1,3,5,0.493533368,0.506466632
20,98,1585,1,5,2,0.458227848,0.541772152
20,99,3072,1,0,3,0.275315315,0.724684685
20,100,1605,0,3,0,0.573831776,0.426168224
20,101,1638,0,0,0,0.62967581,0.37032419
20,102,1612,1,0,2,0.451612903,0.548387097
20,103,3207,1,0,5,0.334795815,0.665204185
20,104,1810,1,0,3,0.504587156,0.495412844
20,105,2554,1,0,3,0.494909945,0.505090055
20,106,1389,0,5,4,0.62562995,0.37437005
20,107,1385,1,0,4,0.431768953,0.568231047
20,108,2947,0,5,3,0.405444126,0.594555874
20,109,3629,0,4,0,0.405896941,0.594103059
20,110,1871,1,0,3,0.298236237,0.701763763
20,111,2361,0,0,4,0.590851334,0.409148666
20,112,2423,1,2,5,0.524049473,0.475950527
20,113,1515,0,5,0,0.61776368,0.38223632
20,114,1676,1,5,5,0.473747017,0.526252983
20,115,4381,0,3,3,0.476824458,0.523175542
20,116,5454,0,0,0,0.467076214,0.532923786
20,117,4313,0,2,0,0.366798052,0.633201948
20,118,4109,1,5,4,0.423947432,0.576052568
20,119,3560,0,5,5,0.526685393,0.473314607
21,0,12034,0,3,3,0.632481687,0.367518313
21,1,14157,1,0,0,0.357925381,0.642074619
21,2,4163,1,2,2,0.31954023,0.68045977
21,3,6916,0,3,1,0.449491931,0.550508069
21,4,11792,1,1,5,0.37956763,0.62043237
21,5,4040,1,2,0,0.391259105,0.608740895
21,6,6381,1,4,0,0.597711957,0.402288043
21,7,4779,0,2,0,0.49134637,0.50865363
21,8,3639,0,4,0,0.727672437,0.272327563
21,9,5037,0,5,5,0.420254536,0.579745464
21,10,5566,1,1,4,0.57797341,0.42202659
21,11,11800,0,1,2,0.701949153,0.298050847
21,12,3849,1,3,4,0.385655172,0.614344828
21,13,10563,0,4,5,0.72204866,0.27795134
21,14,9338,1,0,3,0.569500964,0.430499036
21,15,4573,1,2,3,0.462278592,0.537721408
21,16,3910,1,0,3,0.653196931,0.346803069
21,17,9826,0,1,2,0.539193977,0.460806023
21,18,4236,1,5,2,0.512295082,0.487704918
21,19,3490,1,0,1,0.288029925,0.711970075
21,20,6885,1,1,1,0.612926652,0.387073348
21,21,4994,1,3,2,0.557667934,0.442332066
21,22,4121,1,4,2,0.430933034,0.569066966
21,23,4757,0,5,0,0.327307126,0.672692874
21,24,10833,0,0,2,0.690390474,0.309609526
21,25,2906,1,3,3,0.271163111,0.728836889
21,26,5248,0,2,2,0.458062906,0.541937094
21,27,9082,1,4,2,0.245473783,0.754526217
21,28,5486,0,4,2,0.431658768,0.568341232
21,29,6309,1,5,5,0.559518149,0.440481851
21,30,5442,0,4,2,0.46030871,0.53969129
21,31,8152,0,2,4,0.546291687,0.453708313
21,32,3788,0,4,0,0.66499472,0.33500528
21,33,6541,1,1,4,0.411299815,0.588700185
21,34,3275,1,4,4,0.29286439,0.70713561
21,35,3104,1,1,5,0.273830156,0.726169844
21,36,18855,1,2,2,0.713526359,0.286473641
21,37,3183,1,2,4,0.336569579,0.663430421
21,38,2348,1,0,1,0.304940375,0.695059625
21,39,3867,0,2,1,0.412707838,0.587292162
21,40,3245,1,4,5,0.368567026,0.631432974
21,41,5833,0,5,5,0.603463055,0.396536945
21,42,3560,0,5,1,0.629213483,0.370786517
21,43,5873,0,3,2,0.39676904,0.60323096
21,44,2132,0,1,0,0.709193246,0.290806754
21,45,3637,0,2,1,0.730822106,0.269177894
21,46,3744,1,5,1,0.551816239,0.448183761
21,47,4117,0,5,0,0.63000829,0.36999171
21,48,4000,1,3,0,0.329189189,0.670810811
21,49,3576,0,1,0,0.718400447,0.281599553
21,50,8449,0,2,2,0.622829387,0.377170613
21,51,5588,1,1,3,0.287401575,0.712598425
21,52,3640,0,2,3,0.715659341,0.284340659
21,53,4100,0,4,5,0.744450181,0.255549819
21,54,2749,1,2,0,0.244452528,0.755547472
21,55,3314,1,2,0,0.477972239,0.522027761
21,56,3039,1,1,2,0.500164528,0.499835472
21,57,7761,1,2,1,0.51745909,0.48254091
21,58,3861,1,2,5,0.543995573,0.456004427
21,59,5059,0,4,3,0.53548132,0.46451868
21,60,5871,0,4,2,0.650655766,0.349344234
21,61,4735,0,4,2,0.762387139,0.237612861
21,62,6461,1,5,4,0.366507177,0.633492823
21,63,5165,1,0,5,0.599031946,0.400968054
21,64,5425,0,2,1,0.514101382,0.485898618
21,65,3315,1,2,5,0.673906486,0.326093514
21,66,2635,1,2,4,0.503225806,0.496774194
21,67,10420,0,4,5,0.725061546,0.274938454
21,68,8371,0,0,1,0.416020672,0.583979328
21,69,2120,1,0,4,0.318867925,0.681132075
21,70,2861,1,3,3,0.623287671,0.376712329
21,71,4752,0,2,4,0.736065213,0.263934787
21,72,2226,1,3,2,0.451931716,0.548068284
21,73,5255,0,0,0,0.669277633,0.330722367
21,74,2400,1,2,4,0.628701595,0.371298405
21,75,3716,1,0,3,0.31019656,0.68980344
21,76,1837,1,5,5,0.320050601,0.679949399
21,77,4758,0,2,0,0.218537228,0.781462772
21,78,3912,0,3,0,0.444785276,0.555214724
21,79,3338,1,0,4,0.179389313,0.820610687
21,80,6098,0,5,2,0.857895693,0.142104307
21,81,3291,0,2,2,0.649346703,0.350653297
21,82,1720,0,2,2,0.689773507,0.310226493
21,83,2829,0,2,5,0.669494521,0.330505479
21,84,3359,1,3,4,0.648956357,0.351043643
21,85,3770,0,3,3,0.600398936,0.399601064
21,86,4960,0,5,2,0.517540323,0.482459677
21,87,2969,0,0,3,0.613674638,0.386325362
21,88,3282,0,4,3,0.622126437,0.377873563
21,89,4369,0,4,1,0.673609522,0.326390478
21,90,2329,1,1,2,0.663804208,0.336195792
21,91,4872,1,5,4,0.830617496,0.169382504
21,92,2227,1,1,0,0.564885496,0.435114504
21,93,3280,0,5,4,0.623789765,0.376210235
21,94,2609,0,4,2,0.645704891,0.354295109
21,95,1665,1,2,4,0.488888889,0.511111111
21,96,3929,1,1,2,0.532960041,0.467039959
21,97,3471,1,2,1,0.455776433,0.544223567
21,98,3116,1,2,4,0.665596919,0.334403081
21,99,3000,0,2,3,0.487,0.513
21,100,3541,1,2,0,0.73425586,0.26574414
21,101,1532,0,0,2,0.541122715,0.458877285
21,102,5023,0,0,4,0.338044993,0.661955007
21,103,2311,0,5,1,0.739599384,0.260400616
21,104,1339,0,0,2,0.619865571,0.380134429
21,105,3697,0,0,2,0.700568028,0.299431972
21,106,1828,0,3,0,0.521771218,0.478228782
21,107,2908,1,4,2,0.612104539,0.387895461
21,108,3996,0,1,5,0.647647648,0.352352352
21,109,1831,1,0,2,0.406335336,0.593664664
21,110,2910,1,2,4,0.61443299,0.38556701
21,111,3252,0,2,4,0.54867872,0.45132128
21,112,4456,1,0,5,0.577199282,0.422800718
21,113,3181,1,0,2,0.486540379,0.513459621
21,114,4799,0,4,4,0.501354449,0.498645551
21,115,2086,0,4,2,0.818473038,0.181526962
21,116,1923,0,4,1,0.725429017,0.274570983
21,117,4144,0,1,1,0.511341699,0.488658301
21,118,3303,1,5,4,0.580684226,0.419315774
21,119,1059,0,3,0,0.501416431,0.498583569
22,0,2559,0,3,3,0.582152231,0.417847769
22,1,3243,1,2,3,0.429919137,0.570080863
22,2,2064,1,0,3,0.487394958,0.512605042
22,3,4385,0,0,2,0.508323831,0.491676169
22,4,2118,0,3,0,0.491735537,0.508264463
22,5,1625,1,5,5,0.388217523,0.611782477
22,6,1755,0,3,5,0.66082691,0.33917309
22,7,1526,1,2,3,0.354198473,0.645801527
22,8,2642,0,0,0,0.626029654,0.373970346
22,9,2526,1,2,0,0.472684086,0.527315914
22,10,4037,1,0,0,0.366562009,0.633437991
22,11,1939,0,5,0,0.657142857,0.342857143
22,12,1916,1,2,5,0.39039666,0.60960334
22,13,1520,1,3,5,0.3551263,0.6448737
22,14,1673,0,2,5,0.462044232,0.537955768
22,15,2184,1,0,0,0.197802198,0.802197802
22,16,1556,1,3,3,0.422556391,0.577443609
22,17,1668,1,3,5,0.508393285,0.491606715
22,18,2674,0,3,2,0.650539784,0.349460216
22,19,2013,1,2,3,0.343283582,0.656716418
22,20,6841,1,3,3,0.346586756,0.653413244
22,21,2224,1,2,3,0.558013766,0.441986234
22,22,1369,0,5,0,0.667514843,0.332485157
22,23,1528,1,0,5,0.331325301,0.668674699
22,24,2351,0,3,0,0.452105507,0.547894493
22,25,1293,1,2,0,0.426914153,0.573085847
22,26,1543,1,0,5,0.469879518,0.530120482
22,27,1941,0,5,2,0.520989074,0.479010926
22,28,1335,0,2,2,0.631498471,0.368501529
22,29,3715,1,2,0,0.545135846,0.454864154
22,30,4297,0,3,0,0.430739109,0.569260891
22,31,1281,0,5,5,0.640740741,0.359259259
22,32,1403,0,5,0,0.633306645,0.366693355
22,33,1498,0,3,0,0.632970451,0.367029549
22,34,1174,1,2,5,0.347529813,0.652470187
22,35,1038,0,2,2,0.654142582,0.345857418
22,36,1214,1,3,2,0.399624765,0.600375235
22,37,4034,1,5,3,0.691390041,0.308609959
22,38,1700,1,0,0,0.42175957,0.57824043
22,39,3601,0,0,0,0.571596589,0.428403411
22,40,3267,0,3,5,0.193449648,0.806550352
22,41,1221,0,3,0,0.756554307,0.243445693
22,42,1337,0,3,0,0.627992634,0.372007366
22,43,1500,1,5,5,0.398290598,0.601709402
22,44,1997,0,3,2,0.529411765,0.470588235
22,45,1388,0,3,0,0.559798271,0.440201729
22,46,1224,0,2,2,0.656118143,0.343881857
22,47,1999,0,3,3,0.318284424,0.681715576
22,48,1633,1,2,5,0.466666667,0.533333333
22,49,2524,1,0,3,0.40239726,0.59760274
22,50,1251,0,5,2,0.54368932,0.45631068
22,51,1523,0,5,0,0.648148148,0.351851852
22,52,1481,0,0,0,0.586402266,0.413597734
22,53,1757,1,3,3,0.366533865,0.633466135
22,54,1123,0,3,0,0.691056911,0.308943089
22,55,1156,0,2,0,0.719723183,0.280276817
22,56,927,0,0,0,0.638619202,0.361380798
22,57,2162,0,0,2,0.670212766,0.329787234
22,58,1155,1,0,5,0.425974026,0.574025974
22,59,1423,0,3,3,0.341531975,0.658468025
22,60,1274,1,2,2,0.434850863,0.565149137
22,61,1634,0,0,0,0.482864137,0.517135863
22,62,1141,1,0,5,0.385626643,0.614373357
22,63,1302,0,5,3,0.546848382,0.453151618
22,64,1112,1,0,5,0.478417266,0.521582734
22,65,1050,1,2,5,0.403809524,0.596190476
22,66,2794,1,0,2,0.435758234,0.564241766
22,67,1329,0,5,0,0.678906917,0.321093083
22,68,1740,1,2,0,0.459079284,0.540920716
22,69,1077,0,5,3,0.633240483,0.366759517
22,70,1823,0,3,0,0.775119617,0.224880383
22,71,1159,1,2,3,0.678170837,0.321829163
22,72,1891,1,0,3,0.339502909,0.660497091
22,73,1298,0,5,5,0.627689429,0.372310571
22,74,1424,1,0,3,0.715589888,0.284410112
22,75,1129,1,2,2,0.480070859,0.519929141
22,76,4300,0,3,0,0.46100861,0.53899139
22,77,3121,1,3,2,0.485860307,0.514139693
22,78,1119,1,0,3,0.487935657,0.512064343
22,79,960,1,5,5,0.584375,0.415625
22,80,2644,0,3,3,0.37707712,0.62292288
22,81,1012,0,0,3,0.694664032,0.305335968
22,82,1117,0,5,5,0.69740376,0.30259624
22,83,2202,0,0,0,0.590372389,0.409627611
22,84,1343,1,3,3,0.308265078,0.691734922
22,85,1163,1,0,0,0.428202923,0.571797077
22,86,937,1,0,5,0.490928495,0.509071505
22,87,1255,0,5,0,0.63372093,0.36627907
22,88,1188,1,0,5,0.483164983,0.516835017
22,89,1202,1,2,2,0.461988304,0.538011696
22,90,1068,0,5,3,0.715355805,0.284644195
22,91,2115,0,0,2,0.530969267,0.469030733
22,92,1856,1,0,0,0.558189655,0.441810345
22,93,1099,1,3,3,0.310282075,0.689717925
22,94,1082,1,5,3,0.47689464,0.52310536
22,95,1929,0,2,2,0.465007776,0.534992224
22,96,944,1,0,3,0.461864407,0.538135593
22,97,1935,1,3,2,0.485271318,0.514728682
22,98,1143,1,0,0,0.477690289,0.522309711
22,99,996,0,2,3,0.574297189,0.425702811
22,100,1288,1,0,3,0.413043478,0.586956522
22,101,1237,0,5,5,0.654810024,0.345189976
22,102,2282,0,0,3,0.431818182,0.568181818
22,103,964,0,5,5,0.476141079,0.523858921
22,104,1414,1,3,5,0.435643564,0.564356436
22,105,757,1,0,2,0.418132612,0.581867388
22,106,1569,1,0,5,0.286806883,0.713193117
22,107,1043,1,5,2,0.452540748,0.547459252
22,108,2245,0,0,2,0.633407572,0.366592428
22,109,1452,1,0,3,0.320936639,0.679063361
22,110,1411,0,5,0,0.788802268,0.211197732
22,111,2792,0,2,0,0.4247851,0.5752149
22,112,1076,0,5,0,0.723977695,0.276022305
22,113,1366,0,3,2,0.770131772,0.229868228
22,114,1130,1,2,2,0.376536313,0.623463687
22,115,1282,1,2,3,0.232449298,0.767550702
22,116,1450,0,3,3,0.288275862,0.711724138
22,117,990,0,3,2,0.63030303,0.36969697
22,118,1119,0,5,2,0.523353293,0.476646707
22,119,2234,0,5,2,0.553267681,0.446732319
23,0,3425,0,5,2,0.392014519,0.607985481
23,1,5439,0,1,0,0.536311822,0.463688178
23,2,1720,0,2,5,0.599418605,0.400581395
23,3,1913,0,5,4,0.5060115,0.4939885
23,4,4599,1,1,1,0.39486845,0.60513155
23,5,2175,1,0,1,0.415424165,0.584575835
23,6,2743,1,3,2,0.410189983,0.589810017
23,7,5296,0,2,3,0.4023126,0.5976874
23,8,2112,0,5,0,0.464133017,0.535866983
23,9,1486,0,2,3,0.609017497,0.390982503
23,10,2069,0,3,0,0.459642339,0.540357661
23,11,65,1,3,0,0,1
23,12,3369,1,2,2,0.569390788,0.430609212
23,13,1853,0,1,0,0.462493254,0.537506746
23,14,3303,1,0,2,0.25491977,0.74508023
23,15,2046,0,5,2,0.339198436,0.660801564
23,16,5054,0,2,0,0.352155833,0.647844167
23,17,2309,0,5,2,0.594217348,0.405782652
23,18,2822,0,0,3,0.551381999,0.448618001
23,19,7363,0,3,2,0.629227217,0.370772783
23,20,2208,1,0,2,0.447628458,0.552371542
23,21,2087,1,0,5,0.318160038,0.681839962
23,22,4382,1,3,5,0.174212825,0.825787175
23,23,6362,0,2,3,0.647245763,0.352754237
23,24,3137,0,2,1,0.748091603,0.251908397
23,25,2547,0,3,5,0.584704313,0.415295687
23,26,1826,0,4,3,0.675794085,0.324205915
23,27,2485,1,2,2,0.441046278,0.558953722
23,28,5900,1,1,4,0.181083563,0.818916437
23,29,2514,1,5,2,0.409801877,0.590198123
23,30,1918,0,4,2,0.483837331,0.516162669
23,31,2565,0,4,2,0.452347745,0.547652255
23,32,2913,1,3,2,0.332152975,0.667847025
23,33,1810,1,3,4,0.367688022,0.632311978
23,34,2227,1,0,5,0.567436862,0.432563138
23,35,2948,0,0,0,0.35312076,0.64687924
23,36,1909,0,0,3,0.735987428,0.264012572
23,37,2377,0,2,0,0.583770883,0.416229117
23,38,6149,1,1,3,0.740941416,0.259058584
23,39,3803,1,0,2,0.560430229,0.439569771
23,40,5183,0,4,3,0.580750054,0.419249946
23,41,1494,0,5,3,0.631191432,0.368808568
23,42,1966,1,2,5,0.327568667,0.672431333
23,43,2533,0,2,2,0.480852744,0.519147256
23,44,2525,1,2,1,0.341386139,0.658613861
23,45,4740,0,3,2,0.494488536,0.505511464
23,46,2226,1,1,0,0.383647799,0.616352201
23,47,3155,1,2,3,0.226941363,0.773058637
23,48,3204,1,2,0,0.475031211,0.524968789
23,49,3779,0,4,2,0.580332829,0.419667171
23,50,2695,0,5,3,0.621150278,0.378849722
23,51,2907,1,3,4,0.381153305,0.618846695
23,52,1869,1,2,2,0.375601926,0.624398074
23,53,2805,0,2,2,0.515864528,0.484135472
23,54,6932,0,4,1,0.634593191,0.365406809
23,55,1250,1,2,5,0.458064516,0.541935484
23,56,3460,1,1,5,0.341618497,0.658381503
23,57,3171,0,0,2,0.514979502,0.485020498
23,58,2860,1,5,1,0.235664336,0.764335664
23,59,1776,1,4,5,0.386261261,0.613738739
23,60,1836,1,0,2,0.353629977,0.646370023
23,61,1614,0,5,2,0.521685254,0.478314746
23,62,3235,1,2,4,0.475295755,0.524704245
23,63,1335,0,3,0,0.445692884,0.554307116
23,64,1454,1,2,5,0.392022008,0.607977992
23,65,3421,1,0,1,0.516223327,0.483776673
23,66,2655,1,2,3,0.319397363,0.680602637
23,67,2018,1,1,1,0.395441031,0.604558969
23,68,1515,0,1,2,0.574917492,0.425082508
23,69,1509,0,0,3,0.541418158,0.458581842
23,70,1696,0,3,0,0.573113208,0.426886792
23,71,3518,0,4,0,0.544504182,0.455495818
23,72,2809,1,2,3,0.203631185,0.796368815
23,73,2136,1,3,1,0.312734082,0.687265918
23,74,1685,0,5,2,0.535499398,0.464500602
23,75,2499,1,0,3,0.468187275,0.531812725
23,76,5675,1,0,2,0.18259782,0.81740218
23,77,1740,0,5,3,0.501724138,0.498275862
23,78,1411,0,4,3,0.58681786,0.41318214
